artist,title,date,website,screenshots,archive available at,archive capture link,can access,base url
Eva SchindlingEva Schindling,Future Generator,2007,http://evsc.net/v6/htm/fg.htm,rhizome_artbase/screenshots/1654.png,20081121120220,http://web.archive.org/web/20081121120220/http://evsc.net/v6/htm/fg.htm,Y,evsc.net
Denis SantelliDenis Santelli,Radioactive paradise,2007,,,,,,
Jason NelsonJason Nelson,Between Treacherous Objects,2007,http://www.secrettechnology.com/between/between.html,rhizome_artbase/screenshots/1656.png,20060902102757,http://web.archive.org/web/20060902102757/http://www.secrettechnology.com/between/between.html,Y,secrettechnology.com
Jorn EbnerJorn Ebner,Lee Marvin Toolbox,2007,http://www.leemarvintoolbox.net,Failed to capture screenshot,20011011051019,http://web.archive.org/web/20011011051019/http://www.leemarvintoolbox.net,N,leemarvintoolbox.net
Grégory ChatonskyGrégory Chatonsky,Islanders (Flußgeist 3),2007,http://incident.net/works/insulaires/flash/index.html,rhizome_artbase/screenshots/1658.png,20100620184740,http://web.archive.org/web/20100620184740/http://incident.net/works/insulaires/flash/index.html,Y,incident.net
Young-Hae Chang Heavy IndustriesYoung-Hae Chang Heavy Industries,RÉSUMÉ I?,2007,http://www.yhchang.com/RESUMAY_I.html,rhizome_artbase/screenshots/1659.png,20070804055636,http://web.archive.org/web/20070804055636/http://www.yhchang.com/RESUMAY_I.html,Y,yhchang.com
Jung-HuaJung-Hua,Colorful life,2007,http://fireant.itaiwan.net/wireless/en/index.php,Failed to capture screenshot,20090615052308,http://web.archive.org/web/20090615052308/http://fireant.itaiwan.net/wireless/en/index.php,N,itaiwan.net
Raul BerruecoRaul Berrueco,44422435 to nowhere,2007,http://entter.com/trip,Failed to capture screenshot,20071012061148,http://web.archive.org/web/20071012061148/http://entter.com/trip,N,entter.com
Douglas GastDouglas Gast,Big Names,2007,http://www.noprogram.org/bignames.htm,rhizome_artbase/screenshots/1662.png,20100117063623,http://web.archive.org/web/20100117063623/http://www.noprogram.org/bignames.htm,Y,noprogram.org
Les Liens InvisiblesLes Liens Invisibles,Dot Star Generator,2007,http://dotstar.lesliensinvisibles.org,Failed to capture screenshot,20070225123100,http://web.archive.org/web/20070225123100/http://dotstar.lesliensinvisibles.org,N,lesliensinvisibles.org
Martin John CallananMartin John Callanan,I am Still Alive,2007,http://greyisgood.eu/stillalive/,rhizome_artbase/screenshots/1664.png,20070928162940,http://web.archive.org/web/20070928162940/http://greyisgood.eu/stillalive/,Y,greyisgood.eu
Alexander MoutonAlexander Mouton,Epiglobis,2007,http://www.unseenproductions.net/epiglobis.html,rhizome_artbase/screenshots/1665.png,20100705050153,http://web.archive.org/web/20100705050153/http://www.unseenproductions.net/epiglobis.html,Y,unseenproductions.net
alexandra reillalexandra reill,SAVE / SAFE,2007,http://www.kanonmedia.com/portfolio/forgive.htm,rhizome_artbase/screenshots/1666.png,20011011082702,http://web.archive.org/web/20011011082702/http://www.kanonmedia.com/portfolio/forgive.htm,Y,kanonmedia.com
critical artwarecritical artware,Hyperyarn,2007,http://hyperyarn.criticalartware.net/,rhizome_artbase/screenshots/1667.png,20060823051933,http://web.archive.org/web/20060823051933/http://hyperyarn.criticalartware.net/,Y,criticalartware.net
Tom WexlerTom Wexler,Flock,2007,http://www.kma.co.uk/work/flock,rhizome_artbase/screenshots/1668.png,20081231203736,http://web.archive.org/web/20081231203736/http://www.kma.co.uk/work/flock,Y,co.uk
Benjamin DomanicoBenjamin Domanico,Homeland,2007,http://homeland.domanico.net,Failed to capture screenshot,20070425032236,http://web.archive.org/web/20070425032236/http://homeland.domanico.net,N,domanico.net
Matt RobertsMatt Roberts,Cycles for Wandering,2007,http://www.mattroberts.info/cycles/,rhizome_artbase/screenshots/1670.png,20070914084838,http://web.archive.org/web/20070914084838/http://www.mattroberts.info/cycles/,Y,mattroberts.info
wayne clementswayne clements,InterDiction,2007,http://www.in-vacua.com/interdiction.html,rhizome_artbase/screenshots/1671.png,20070504165807,http://web.archive.org/web/20070504165807/http://www.in-vacua.com/interdiction.html,Y,in-vacua.com
Vera BighettiVera Bighetti,CO2nscience  - Second Life,2007,http://www.artzero.net/conscience/index.htm,rhizome_artbase/screenshots/1672.png,20070721143537,http://web.archive.org/web/20070721143537/http://www.artzero.net/conscience/index.htm,Y,artzero.net
Annie AbrahamsNicolas FrespechAnnie AbrahamsNicolas Frespech,One the puppet of the other,2007,http://bram.org/confront/sphere/indexeng.html,rhizome_artbase/screenshots/1673.png,20070624082411,http://web.archive.org/web/20070624082411/http://bram.org/confront/sphere/indexeng.html,Y,bram.org
Jody ZellenJody Zellen,ALL THE NEWS THATS FIT TO PRINT,2007,http://allthenewsthatsfittoprint.net/frame.html,rhizome_artbase/screenshots/1674.png,20081122120902,http://web.archive.org/web/20081122120902/http://allthenewsthatsfittoprint.net/frame.html,Y,allthenewsthatsfittoprint.net
Grégory ChatonskyGrégory Chatonsky,Casablanca@home,2007,http://incident.net/works/casablanca@home/,rhizome_artbase/screenshots/1675.png,20081119225239,http://web.archive.org/web/20081119225239/http://incident.net/works/casablanca@home/,Y,incident.net
Xavier MalbreilXavier Malbreil,Hand in the Darkness / Lire?,2007,http://www.e-critures.org/HandDarkness/,rhizome_artbase/screenshots/1676.png,20070701141134,http://web.archive.org/web/20070701141134/http://www.e-critures.org/HandDarkness/,Y,e-critures.org
Lance ShieldsLance Shields,Blink - Two Rooms and an Island,2007,http://memespelunk.org/blog/?p=142,Failed to capture screenshot,20090602101625,http://web.archive.org/web/20090602101625/http://memespelunk.org/blog/?p=142,N,memespelunk.org
